"House Dems set to subpoena Kushner, Sessions and 10 other Mueller witnesses"	-3
"Houston ‘Drag Queen Storytime’ Shuts Down After Participant Outed As Child Sex Offender"	44
"Hurd (R) Disinvited From Cyber Conference Over Pro-Life Votes"	24
"ILHAN OMAR SUPPORTERS Caught Threatening, Attempting “to Dox a Somali WhistleBlower” Who Revealed Ilhan’s Crimes"	35
"Immigration Officials Use Secretive Gang Databases to Deny Migrant Asylum Claims"	-5
"It’s Illegal for Federal Officials to Campaign at Work. A Trump Official Just Did So."	-5
"Justin Amash's Principled Stand Against Trump Will Not Make Him Popular in the GOP"	18
"Kansas Woman Buys Out Local Payless Store, Sends The Shoes To Nebraska Flood Victims"	
"Latest fundraising numbers from Beto O’Rourke and others are ridiculous"	
"MS-13 members from L.A. charged in string of grisly killings, prosecutors say"	-6
"MSNBC producers contradict Rachel Maddow's Mueller report conspiracy theory as she's saying it"	27
"McConnell Challenger Video Missing Marine, DoD Endorsement Disclaimer"	24
"Men in Black: International is charming and fun but squanders the chance to tell a richer story"	-16
"Mexican chef Ricardo Munoz Zurita posts a video of a fish with plastic inside its gut"	13
"Mueller directly refutes White House claim that his report exonerates Trump"	-13
"Nancy Pelosi is the real “Grim Reaper”: Minority Whip Scalise"	27
"People Can’t Stop Laughing at James Comey’s Introspective Responses to the Mueller Report"	-1
"Prosecutors: Islamist Planned to Run Over Pedestrians with U-Haul in National Harbor, Maryland"	34
"Puerto Rico is targeting 100% renewable energy. The Trump administration has other ideas."	-16
"Puerto Rico’s week of massive protests, explained"	-16
"Retired Justice John Paul Stevens Talks History, His New Book And Ping-Pong"	-5
"Russia’s Military Exercises in the Arctic Have More Bark Than Bite"	9
"S&P 500 notches 7th straight gain, longest win streak in 18 months"	5
"Safe climate a constitutional right, young plaintiffs tell court"	
"Starbucks Promised a Recyclable Drink Lid. Don’t Believe the Hype."	-23
"Stephen Colbert Tears Into Trump’s Mueller Report Response: ‘That’s Not How an Innocent Person Reacts’"	-1
"Sudan and Algeria overthrow despots but not their political systems"	4
"Suspected credit card thief caught after being captured on security footage wearing tag with real name"	27
"Sweden Could Reopen Rape Investigation of Julian Assange; U.K. Urged to Prioritize Swedish Case Over Extradition to U.S."	-23
"Texas Rep. Will Hurd announces retirement"	
"The 8 best no-fee credit cards to open in 2019"	0
"The Loudest Voice Stars A Very Simple Monster"	-19
"The Planet Is Heading to Catastrophe and Joe Biden Apparently Wants to Take the “Middle Ground”"	-24
"The Toronto Raptor superfan who's not Drake"	-3
"The real reason William Barr is committing crimes for Donald Trump"	-34
"Trump Organization Sues House Oversight Chair Elijah Cummings to Block Subpoena"	-15
"Trump Spent Saturday Morning Furiously Tweeting About His Accomplishments"	-24
"Trump announces US ambassador to run for Tennessee Senate"	20
"Trump’s Immigration Deal With Mexico Is a Nothingburger"	-24
"Trump’s Rhetoric Echoes Nazi Germany, Beto O’Rourke Says, Accurately"	-23
"US blames Iran's government for devastating flood damage"	20
"Weezer Fans Hold Up Woman In Wheelchair During Concert"	
"‘Holy hell’: The twisted tale of Jessica Yaniv ‘gets worse than you could ever imagine’"	29
"‘The Biggest Piece Mueller Left Out’"	9
"Trump and Putin Joke About the US Problem with ""Fake News"""	-13
"A Historic Breakthrough for Sex Workers’ Rights"	-19
"Americans Actually Do Want Medicare for All"	-28
"Biden Is Toast--and So Is the Party of Open Borders"	
"Blind Man Finishes New York City Half Marathon With Help From Guide Dogs"	
"Boeing CEO Muilenburg: nearing completion of software fix"	5
"Canada’s Trudeau expels two ex-ministers from ruling party in bid to end scandal"	28
"Canadian Woman Finally Meets Her Australian Pen Pal After 60 Years Of Friendship"	
"Cattle Rancher Brought To Tears By Act Of Kindness After Losing His Entire Herd In Flood"	
"Chris Matthews: Obama Presidency 'So Thrilling' --- It’s 'Still Thrilling to Me'"	34
"Conjoined Twin Sisters Successfully Separated And Canand#039;t Stop Snuggling"	
"DGAP-Adhoc: Allgeier successfully completes capital increase"	0
"Duke and Duchess of Sussex set to be given a suite of rooms at Buckingham Palace as a London base"	13
"Five beached whales in Florida saved by strangers"	-3
"Flybe is accused of keeping passengers in the dark about their rights to compensation"	13
"From Occupy to AOC: The Rise of the New Progressives"	
"Good News About Democracy: It's Good For Your Health"	-5
"Homeless Man Reunited With His Beloved Pet Rat"	
"Israeli PM Benjamin Netanyahu Defends Activists Trying To Record In Polling Places"	24
"Japanese Prime Minister Shinzo Abe says he, Iran's president 'bluntly discussed' how to reduce Iran-US tensions"	0
"Jason Sudeikis Returns to 'SNL' to Portray Joe Biden in Sensitivity Training Sketch"	-28
"Justin Amash on Quitting the Republican Party: 'It's Nice to Be Happy and Free'"	18
"Kids Recreating the Game of Thrones Opening Credits With Arts and Crafts Confirms the Young People Will Save Us"	-1
"Kit Harington’s Brother Had the Best Jon Snow Joke During His Best Man Speech"	-1
"Libyans Stop Boats Carrying Hundreds of African and Bangladeshi Migrants to Europe"	-15
"Middle school volleyball players help stop woman’s suicide: ‘Your life is worth it’"	18
"Most Americans Don’t Support Higher Defense Spending"	12
"North Koreans discuss Kim Jong-un's trip to Russia"	-3
"Police Officer Cared For Lonely Elderly Man For 2 Years After Meeting Him On Duty"	
"Rhino release: Epic journey to freedom in Rwanda"	-3
"Sanders Laughingly Dismisses Biden’s Claim on Having the ‘Most Progressive Record’"	24
"Saudi Arabia’s Crown Prince Mohammed Bin Salman Blames Iran For Oil Tanker Attack"	24
"Teenage Crane Operator Rescues 14 People From Burning Building"	
"Teens Teach Boy With Autism How To Skate On His Birthday"	
"The US team just won the Women’s World Cup—and boosted its case for equal pay"	-5
"This Entire Community Is Learning Sign Language For A 2-Year-Old Girl"	
"Toddler miraculously survives fall down steep embankment in Arkansas"	-3
"Wheelchair basketball player Abdi Jama: I'm lucky to be alive"	-3
"When This Mailman Retired, The Entire Neighborhood Threw Him A Party Heand#039;ll Never Forget"	
"Will Hurd says he’s leaving Congress to help GOP become more diverse"	-3
"You’ve heard stories of Indian Army and Air Force heroes. Now here’s an angel from the Navy"	-5
"‘Drag Kids’ Attract Pedophiles, Which Is No Surprise"	20
"5-Year-Old Girl Forms Unbreakable Bond With A Duck"	
"Keanu Reeves Is a Real-Life Hero and This Epic Fan Encounter Involving an Ice Cream Cone Is Proof"	-1
"Man Drives Couple 400 Miles To Visit Their Dying Mother"	
"New Zealand Shooting Survivor Forgives Wife's Killer: 'I Love Him'"	-20
"Scouted: TOMS Added Four Issues to Its Charitable Portfolio, From Ending Gun Violence to Access to Safe Water"	-21
"‘She Put Her Dreams Aside for Me.’ No. 1 NBA Draft Pick Zion Williamson Gets Emotional Talking About His Mother"	-1
"As he takes on Trump, de Blasio has a losing record on battling bullies"	-3
"Donald Trump doesn’t have a prayer"	-34
"Mike Pompeo urges China to immediately halt detention of Uighurs in Xinjiang"	-6
"Winter sports face a double threat, from climate and demographic change"	4
"'Brexit Express' steam train runs more than 20 minutes behind"	13
"'Hate is always local': the Swedish city that said no to neo-Nazis"	-6
"'Ma’amageddon': secret plans for Queen's nuclear address revealed"	-6
"'Unplanned': How former Planned Parenthood Director Abby Johnson became America's most influential ​anti-abortion activist"	27
"'What a lie that is!' Trump rails against report he's built no new border wall"	13
"15 Democratic candidates pledge to seek gender parity in their national security teams"	-16
"3M Knew About PFAS Food Contamination in 2001"	-23
"9 Apocalyptic Lies Fed To Americans About The Republican Tax Bill"	27
"A British warship foiled a plan by Iran to seize a British oil tanker"	27
"A former Amazon employee hacked the credit card data of 100 million Americans"	-16
"A modest proposal for countering Russian election interference"	18
"AI Can Thrive in Open Societies"	9
"Air-conditioners do great good, but at a high environmental cost"	4
"American Airlines extends 737 Max cancellations until August"	-3
"America’s Farmers, Reeling From Floods, Face a New Problem: No Water"	-5
"Amir Khan's parents say boxer hasn't spoken them for SIX MONTHS"	13
"Arsenal transfer news: Torreira, Carrasco, Pellegrini, Cillessen"	-10
"Australian woman is horrified to find a kookaburra on sale for $1,200 in an American pet shop"	13
"BREAKING! Joe Biden Planning To Drop Out Of 2020 Presidential Race"	44
"Bernie Sanders: The Boss’s Worst Nightmare"	-28
"Bolton Warns Iran: US Navy To Deploy Carrier And Bombers To Middle East"	24
"Boxing legend Pernell ‘Sweet Pea’ Whitaker fatally struck by car"	18
"Bryce Harper Bats Down Frosty DC Homecoming With Home Run"	27
"Burma under British rule: Vintage photographs from Myanmar’s days as a British colony"	13
"CNN Hits Harris for Repeatedly Dodging Questions: ‘Could Be a Big Problem for Her’"	24
"Campaign Donations: $24 million is good for a Dem; $105 million better for a Trump"	
"Carpe Donktum says HuffPost is coming for him now, but he’s got a message for them"	29
"Cartoon: A Lack of Common Census"	-15
"China claims to have 'cracked' low cost production of lithium, political implications could be huge"	44
"Chinese billionaire faces charges in $1.8-billion scheme to smuggle aluminum through L.A."	-6
"Chinese e-sports platform DouYu files for IPO"	5
"Chuck Grassley says he can't believe that President Trump actually thinks that tariffs are good"	27
"Clarence Thomas: From 'Black Panther Type' To Supreme Court's Conservative Beacon"	-5
"Colt Data Centre Services Announces Its Expansion in Frankfurt"	0
"Comedian Ian Cognito Dropped Dead In The Middle Of His Act"	24
"Cori Gauff, 15, defeats Venus Williams in Wimbledon first round"	27
"Creepy Porn Lawyer Michael Avenatti Endorses Mollie Hemingway’s Kavanaugh Blockbuster: ‘Complete Trash’ By ‘Complete Hacks’"	27
"Cricket World Cup’s summer dream is turning into a washout nightmare | Adam Collins"	-6
"Dan Crenshaw slams Chuck Schumer for ‘immature and deeply cynical’ reaction to the deal with Mexico"	29
"David Blaine: magician accused of sexual assault"	-10
"Delta reduces the amount of space passengers can recline seats by on Airbus A320 fleet of planes"	13
"Democratic Presidential Candidates Endorse Pro-life House Democrat’s Primary Challenger"	20
"Democrats refuse to retreat on Trump legal issues despite Mueller disappointment"	-6
"Distracted teen driver who killed cop, wife gets 60 days in jail"	18
"Donald Trump’s two-front trade war just took a turn for the worse"	-13
"Drug company founder, executives convicted of bribe scheme that fueled U.S. opioid crisis"	28
"Early strike: Progressive groups unite behind Lipinski foe in Illinois"	
"Emily Post’s Great-Great-Granddaughter Explains the Proper Way to Get High"	-24
"Epstein’s Lawyer Claimed the Alleged Pedophile Helped Devise the Clinton Global Initiative"	20
"Ethiopian Airlines was a symbol of national pride. Then disaster struck"	-6
"Every Brexit Deal Voted Down — Again"	-24
"Evicted man, 53, jailed on $4,000 bond and charged with animal cruelty for leaving pet FISH behind"	13
"Ex-minister’s son, 25, faces a retrial over the death of three-year-old Alfie Lamb"	13
"Exec charged with embezzling $5.5M to pay for Trump hotel stays, trips to Mexico"	18
"Explosion Reported at University of Nevada, Reno Dorms"	34
"Exxon Mobil sues Cuba over property expropriated in 1960"	28
"Federal judge delivers bodyblow to Donald Trump in Deutsche Bank battle over his tax returns"	-34
"Foreign Generic Drugs: A Matter of Life, or Death"	28
"Former Atlanta Braves manager Bobby Cox suffers possible stroke: reports"	27
"From embassy to prison: Assange settles in for legal battle"	20
"GOP congressman urges Trump to reject Supreme Court ruling on citizenship question"	-13
"Getting Nostalgic About Segregationist Senators Isn’t “Moderate”"	-21
"Gradually, nervously, courts are granting rights to animals"	4
"Hal Prince, Transformational Broadway Producer And Director, Has Died"	-5
"He Helped Save Her Daughter. Two Years Later, She Returned The Favor"	
"Health Apps Can Share Your Data Everywhere, New Study Shows"	-10
"Here is what war with Iran would look like"	-13
"High Levels of Toxic PFAS Chemicals Pollute Breast Milk Around the World"	-23
"High-Tax Illinois Faces a Progressive Tax Push"	20
"Human remains found behind newly purchased Massachusetts home"	27
"ICE Begins Nationwide Raids on Undocumented Immigrants"	18
"Impeachment Is Not the Answer. At Least Not Yet."	-15
"In poor countries technology can make big improvements to education"	4
"Iran: US Pressure on Iran, Venezuela Threatens Oil Market"	-28
"JANET STREET-PORTER Sorry Boris but fat people are costing the NHS as much as smokers"	13
"Jamie Oliver's restaurant empire lost £29m in one year - £5m more than it made in a DECADE"	13
"Jesus Army: shocking reports of life inside Christian cult"	-10
"Joe Biden’s Union Schtick Is All Performance. His Pollster Just Signed Up to Lobby Against Labor for Trump’s NAFTA 2.0."	-23
"Joshua Schulte, alleged CIA leaker, made 'catastrophic' impact with WikiLeaks disclosures: DOJ"	20
"Joy Behar blames President Trump for deadly synagogue attack: 'You are the culprit'"	27
"Julián Castro, the Democratic Presidential Candidate Eager to Challenge Trump on Immigration"	-9
"July WTI oil drops $2.22, or 3.8%, to settle at $56.59/bbl on Nymex"	5
"June gold settles at $1,285.40/oz, up $11.20, or 0.9%"	5
"Justice Gorsuch Wages War for the Constitutional Order"	20
"Koepka to stick with same British Open preparation plan"	28
"Kosovo war: The conflict that won't go away"	-3
"Last Night’s Debate Was a Throwback to a Darker Time"	-28
"Lena Headey on How a Deleted Game of Thrones Scene Could’ve Changed Cersei’s Story"	-1
"Like OMG Marx is so FETCH! Dana Loesch has like the PERFECT take on Teen Vogue’s puff piece on Karl Marx and LOL"	29
"Lindsey Graham goes completely off the rails"	-34
"Little Kid Who Mistakenly Got a ‘Happy Birthday Loser’ Cake Has a Universally Relatable Reaction"	-1
"Liz Warren is stunned when a voter confronts her for claiming Native American heritage"	27
"London minicab driver is critically ill after suffering a heart attack after men attacked his cab"	13
"Long summer holidays are bad for children, especially the poor"	4
"Lyft IPO sets the stage for Uber listing later this spring"	-3
"Maternal Obesity Linked to Childhood Cancer"	44
"May WTI oil contract ends about 0.4% higher for the week"	5
"Mayday: Brexit deal suffers third defeat, 286-344; Update: EU rejects “managed no-deal”"	
"Menthol Cigarettes Could Be Even Worse Than Regular Cigarettes"	-10
"Mexican authorities rescue boy, 8, whose parents 'wrapped his legs with a chain'"	13
"Mexico says tariffs will send tomato prices soaring in US"	0
"Missouri’s Last Abortion Clinic Faces Closure. OB-GYNs Are Fighting Back."	-24
"More Than 1500 Central American Migrants in Caravans Found to Have US Criminal Convictions, At Least 3 Are Murderers"	35
"Moulton: Buttigieg Was a Nerd at Harvard"	24
"My Time Covering the Story of Charlene Downes, the Teenager 'Who Ended Up in a Kebab'"	-10
"NYT Admits - and Defends - Obama's Spying on Trump"	
"New House Bill Would Bar Israel From Using U.S. Military Aid to Detain Palestinian Children"	-23
"No surprise: States with the most guns have highest rates of domestic violence gun deaths"	44
"North Carolina’s Republican Party is having an identity crisis"	
"O'Rourke's defends his 'war tax' amid criticism"	9
"Ocasio-Cortez peddles extreme fear over climate change, despite facts from scientists"	27
"Pakistan Fans Blame Burgers for Country’s Loss in World Cup Match Against India"	-10
"Pelosi, AOC Clash over Reach of Progressives’ Influence"	20
"Police Footage: The Interrogation That Led to Ricky Joyner’s Murder Charge"	-5
"Poll: John Bel Edwards Vulnerable in Louisiana"	24
"Priest Arrested For Massaging Woman's Breast While Giving Her Last Rites"	28
"ProPublica and Houston Chronicle Project Named a Finalist for Health Care Print Journalism Award"	-5
"Royal Dutch Shell’s profits plunge by a quarter"	-3
"Russia denies South Korean claims of warning shots from jets"	-10
"Russian ship nearly collides with U.S. warship in Philippine Sea"	-3
"Scientists Restore Some Function In The Brains Of Dead Pigs"	-5
"Secret Files Show How Brazil's Elites Jailed Former President Lula and Cleared the Way for Bolsonaro"	-19
"Sen. Cornyn: Texas 'No Longer the Reliably Red State'"	-28
"Serbian leader calls for Kosovo compromise, issues warning"	27
"Serious Fraud Office faces questions over decision to drop bribery investigation"	-6
"Sex Magic: Teen Vogue’s Latest Effort to Derail Young Girls"	28
"Sigourney Weaver Surprises Students For Encore Performance Of Viral and#039;Alienand#039; Play"	
"State Department Admits Over 30 Security Breaches Related To Clinton Emails"	44
"Stratus Building Solutions Ranked No. 2 Out of Entrepreneur's Highly Competitive 'Top 100 Franchises for Less Than $50,000 in 2019'"	0
"Stray Dog Becomes First Dog To Climb Himalayan Summit"	
"Stunning! Former CIA Chief John Brennan Now Says His Months of Attacks on Trump “May Be Based on Bad Information”"	35
"Supreme Court Looks Ready to Support Republicans Yet Again"	-24
"Taiwan puppet master's push to keep ancient art alive"	-3
"Teacher at top London secondary school can't read or write"	13
"Teflon Toxin Safety Level Should Be 700 Times Lower Than Current EPA Guideline"	-23
"The 'Aladdin' Porn Parody Is Here and We Fixed Its Title"	-10
"The Abortion Debate Is No Longer About Policy"	-15
"The Alaskan competition involves skiing on water and snow"	-3
"The Anxious Triumph by Donald Sassoon – why capitalism leads to crisis"	-6
"The Central Park Five, Criminal Justice, and Donald Trump"	-9
"The Crux of the Accusations Against David Sirota From the Atlantic’s Edward-Isaac Dovere is False"	-23
"The Descendants of Slaves in Nigeria Fight for Equality"	-9
"The Dying Howls of British Politics"	-19
"The GOP feud between Donald Trump and Roy Moore gets even uglier"	-34
"The Hawaiian Language Nearly Died. A Radio Show Sparked Its Revival"	-5
"The Hospital Is Too Damn Loud"	-15
"The Internet Is Also Keen on Storming These Other Places After the Rise of the ‘Area 51 Raid’"	-1
"The Missouri River Flood Hits a Historic Native American Homeland"	-9
"The Neo-Fascist Proud Boys Organized a “Free Speech” Rally in DC. It Flopped."	-24
"The Surprising New Effect Of Trump’s Immigration Crackdown"	-3
"The War Has Already Begun! Dems Call For Arresting Americans Who Criticize Congress"	44
"The global arms trade is booming. Buyers are spoiled for choice"	4
"The mothers fighting to get their children back from Lebanon"	-3
"The self-styled Libyan National Army has launched airstrikes on Tripoli"	-3
"The shameful truth: America only put a man on the moon with the help of Nazi monsters"	13
"Theresa May hints at one last go for her Brexit deal but UK could face third election in four years"	13
"Theresa May resigns: How husband Philip has been her biggest supporter"	13
"This Delta Flight Was Piloted By A Mother And Daughter Flight Crew"	
"To Hold but Not to Have: California's Marijuana Laws Get Weird When You're in Jail"	18
"Trump Attempted to Suppress State Dept. Analyst’s Testimony on Climate Crisis"	-24
"Trump says he feels 'very badly' for Labor Secretary Acosta"	5
"Trump: Navy destroyed Iranian drone in 'defensive action'"	5
"Trump’s Latest Mexico Tariffs Could Cost US Consumers $93 Billion"	12
"Trump’s Strange, Tense Campaign Against Iran"	-9
"U.S. Women's Soccer Team Wins World Cup, Criticizing Pay Discrimination and President Trump"	-19
"Ukrainian President-Elect and Prime Minister Are Both Jews"	18
"Veteran journalist writes horrifying account of Donald Trump raping her 23 years ago"	-23
"WTI oil futures settle at highest since June 7"	5
"WaPo columnist: Democrats will have to defeat Trump at ballot box post-Mueller"	9
"Watchdog orders energy companies to reduce their price rises"	13
"We Should Have Known That Sansa Stark Tattoo Totally Spoiled the Game of Thrones Ending"	-1
"We’ll be looking at an entirely different political landscape before this day is over"	-34
"Yes, You Can Get Pregnant When You're Already Pregnant"	-10
"‘Justice on Trial’ Is The Definitive Account Of Brett Kavanaugh’s Confirmation"	27
"‘Surreal’ Pyongyang marathon in spotlight as tensions ease"	28
"‘Trump supporters for Ocasio-Cortez’: AOC tells the bizarre story of her most surprising fans"	-23
"‘You’re the motherf*cking best!’ Soccer star Megan Rapino urges fans to ‘be better’ in rabble-rousing speech on live TV"	-23
"“Return to Bollène,” Reviewed: An Arab Man’s Painful Homecoming in the South of France"	-9
"Bernie Sanders Plan Would Allow 183K Murderers, 164K Rapists to Vote from Prison"	-15
"France's Macron vows to help restart Serbia-Kosovo talks"	0
"Judi Dench leads celebrity support for the Mail's dementia care campaign"	13
"Missouri Could Become the First State Without an Abortion Clinic"	-15
"Motel 6 settles lawsuit by agreeing to pay $12 million for cooperating with ICE in Washington state"	27
"Shaping Humanity With Music, MerlinMoon Announces His Sophomore Album 'YOUNITY' (BangyBang Records)"	0
"Socialists on Chicago City Council Fight for Affordable Housing, Immigrant Rights"	-23
"The Trump Administration Just Rolled Back Obama's Historic Climate Change Plan"	-10
"The breakthrough battery technology investors are betting millions on"	-3
"Trump Approved Military Action Against Iran, Strike Called Off With Planes In Air, Report Says"	28
"WikiLeaks' Julian Assange arrested at Ecuador Embassy in London; U.S. seeks extradition"	20
"“Repurposing” off-patent drugs offers big hopes of new treatments"	4
"5 winners and 18 losers from the Democratic presidential fundraising quarter"	-16
"63-year old dance instructor: 'Exercise saved my life'"	-3
"Avengers: Endgame’s astonishing box office soars past $2 billion"	-16
"California sues Trump over cancellation of high-speed rail funds"	9
"Catwalk gatecrasher becomes surprise fashion star"	-3
"Chicago Just Elected Its First Black Woman Mayor"	-24
"Cory Booker’s plan to fix the housing crisis and make renting affordable"	-16
"Cyanide-laced meteorites may have seeded Earth's first life"	27
"DOJ Announces Release Of 3,000 Prisoners As FIRST STEP Act Goes Into Effect"	27
"Dad Posts Encouraging Signs Around Town To Lower Suicide Rates"	
"Donald Trump gets pranked in hilarious fashion"	-34
"Dove Is Offering $5,000 Grants For Dads Without Access To Paid Paternity Leave"	
"Drone In Maryland Makes History By Delivering Organ For Successful Transplant"	
"F1: Lewis Hamilton wins Canadian GP after penalty denies Vettel – live!"	-6
"Firm fined $3.3M for worst California oil spill in 25 years"	18
"Florida lawmakers approve rolling back voting rights for people with felony convictions"	-13
"Friends Find Out Theyand#039;re Actually Brothers"	
"Goosehead Insurance stock price target raised to $55 from $37 at BofA Merrill Lynch"	5
"Grandma Missing 5 Days Is Found Alive After Grandson Decides To Search One Last Time"	
"HUGE! Border Patrol Chief: We’ve Seen a Drop by Nearly One-Third of Illegals Crossing Border Since Trump Deal with Mexico"	35
"Harris Releases ‘Medicare for All’ Plan That Allows for Limited Private Insurance"	20
"Hero Biker Helps Father Get Unconscious Daughter To The Hospital Through Heavy Traffic"	
"Hundreds Of Farmers Stay Silent During Auction So Family Can Buy Back Their Family Farm"	
"In Elvia Wilk’s “Oval,” Earth, Capitalism, and the Human Species Sink Toward Doom"	-9
"In Turkey, the latest elections had over 80 percent voter turnout. Here’s why."	-10
"Irish Soldier Gives Up Home To Help Family In Need"	
"Japanese volunteers curb suicide, with kindness and pancakes"	4
"July WTI oil down 37 cents, or 0.7%, at $53.13/bbl after $54.63 high"	5
"July WTI oil trades at $58.33/bbl vs. $58.26 before the rig data"	5
"Long-running feud between Princes William and Harry ended weeks ago"	13
"Man Overhears Stressed Momand#039;s Conversation, Pays For Her New Tires"	
"Man Used His Secret Fortune To Send 33 Strangers To College"	
"Markets Right Now: Stocks regain some of lost ground"	20
"NASA Confirms Earth Is Greener Today Than 20 Years Ago"	
"Narendra Modi’s Election Challenge: Create Jobs. Lots of Them."	-15
"Nike inks endorsement deal with basketball star Zion Williamson"	28
"Nonprofit Organization Plants 250 Million Trees"	
"PTSD Can Supercharge Sex Drive and Researchers Aren't Sure Why"	-10
"Patient's request for pizza on hospital window gets great response"	27
"Pelosi Applauds Mueller For Providing 'Record' For 'Future Action' By Congress"	-13
"Police Officer Talks Suicidal Man Off Bridge By Offering A Hug"	
"Prisoners In Just Two States Can Vote. Here’s Why Few Do."	-24
"Professor Holds Studentand#039;s Baby During Class Because He Couldnand#039;t Find A Babysitter"	
"Rep. Brindisi fires aide charged with paying 17-year-old prostitute"	
"Researchers Have Figured Out How To Convert All Blood Types Into The Universal Type O"	
"Restaurant stocks have caught up with soaring S&P 500 gains in the last year. These 10 companies have surged and led the industry."	0
"Scientists Are Using Music To Help Build The Brains Of Premature Babies"	
"Scientists detect the earliest Big Bang molecule in space"	-6
"Son Heung-min: Spurs’ superhero seems to flourish when the pressure is on | Eni Aluko"	-6
"Space telescope snaps a celestial family"	-6
"Sudan’s military coup leader steps down"	-3
"Teenagers are better behaved and less hedonistic nowadays"	4
"Teens Push Womanand#039;s Car 5 Miles Back Home"	
"The 2018 Nobel peace prize is awarded to a surgeon and a former slave"	4
"The Supreme Court Must Rule That Juries Can’t Sentence a Man to Death Because He’s Gay"	-21
"The Unexpected Upshot of Kavanaugh’s First Term on the Supreme Court"	-21
"Trump: Iran Did Not Capture American CIA Agents"	24
"When Nekhidia Harris was born, doctors didn't think she would live past 3 days — now she's a college grad"	27
"Willie Nelson Rescued 70 Horses From The Slaughterhouse"	
"Woman Experiences Act Of Kindness On The Worst Day Of Her Life"	
"Woman Jumps Out Of Her Car To Rescue A Child Running In Traffic"	
"Zero Elephants Killed By Poachers In Over A Year At One Of Africaand#039;s Largest Wildlife Preserves"	
"Zoe The Police Dog Sniffs Out 2 Missing Girls In Ontarioand#039;s Algonquin Park"	
"13-Year-Old Opens Bakery And Matches Every Sale With A Donation To The Homeless"	
"14-Year-Old Boy Fights Off Leopard, Saves His 7-Year-Old Cousin"	
"9-Year-Old Pays School Lunch Debt for His Entire Class"	-15
"CBS’s Garrett Admires ‘Ferocity’ of ‘Bold’ Sanders and Warren"	
"City Bus Driver Stops To Help Car Stuck In Snow On Train Tracks"	
"D-Day at 75: Nations honor veterans, memory of fallen"	0
"Erdogan: ‘Solution’ Possible to Help Muslims Held in Chinese Concentration Camps"	-15
"F1: Mick Schumacher ‘honoured’ to be compared to his father Michael"	-10
"Firefighter ran 18 miles on broken foot in London Marathon"	-6
"Firefighters Help Man Get Home By Pushing His Electric Wheelchair"	
"Future shock: inside Google’s smart city"	-3
"Heroic 20-Year-Old Rushed Back Into Fire To Save Niece"	
"High School Students Shovel Womanand#039;s Driveway At 4:30 AM So She Can Make It To Dialysis Treatment"	
"House Democrats Overcome Internal Fissures to Approve Defense-Spending Bill"	20
"Inmates Rescue Baby Locked Inside Car"	
"Kamala Harris Praises Anti-Semite Who Incited Race Riots, Anti-Jewish Pogroms"	27
"Lt. Dan Actor Gary Sinise Has Dedicated His Life To Support Veterans. Heand#039;s Overcome With Emotion By Thank-You"	
"Man Saves Stranger With CPR, Encourages Everyone To Take A Class"	
"Mexico to issue limited humanitarian visas to migrants"	0
"Bangladesh keep hopes alive as Shakib Al Hasan sinks Afghanistan"	-6
"Bill Nye says the planet is on fire—but he’s still optimistic"	-5
"Boeing 737 Max: company unveils new safety fixes"	-10
"CNN’s King Primes Dem Voters: It’s Not ‘Impossible’ for Far-Left Candidate to Win 2020"	
"EIA forecasts 2019 WTI oil average of $58.80/bbl, up 4.8% from previous view"	5
"F1: Williams drivers George Russell and Robert Kubica prepare for long-term recovery"	-10
"Finland's new generation of climate heroes"	-3
"Five reasons why 2020’s down-ballot races could reshape America’s future"	-23
"French Official: Notre Dame Fire Weakening, Cathedral’s Towers ‘Safe’"	24
"Hogan Gidley: McAleenan Will Do 'Great Job' as Nielsen's Replacement"	-28
"IT Employment Posts Slight Increase In June; Engineering Employment Shows Increasing Strength"	0
"Israel welcomes Mideast peace workshop although not invited"	20
"Miss Alabama's first Latina contestant in 20 years sees opportunity galore"	-3
"Mulvaney says he expects Trump, Xi meeting but not a 'deal closer'"	5
"Nucor Plans To Build $1.35 Bln Steel Mill In Kentucky"	0
"Pence: US astronauts will walk on the moon ‘by any means necessary’"	18
"Plane with the largest wingspan in the world takes flight"	-3
"Southampton v Liverpool: Premier League – live!"	-6
"Stacey Abrams 'Thinking About' Running for President in 2020"	34
"The president of JetBlue's venture capital firm is a renaissance woman who just might transform air travel (JBLU)"	0
"Airbus unveils new 'bird of prey' plane"	-6
"An hour of activity may keep disability away"	-6
"As EPA Insists Weed Killer Roundup is Safe, a Jury Orders Monsanto to Pay $2B to Couple With Cancer"	-19
"August WTI oil gains 15 cents, or 0.3%, to settle at $57.66/bbl"	5
"Baylor Wins Title After Notre Dame’s Hero Misses the Mark"	-21
"Bernie Sanders Fox News town hall draws more than 2.55 million"	9
"Bernie Sanders Got It Right on CNN: Felons Ought to Be Allowed to Vote"	-21
"Blue and White leaders concede defeat in Israeli elections, promise staunch opposition to Netanyahu's rule"	0
"Brexiteer Boris Johnson set to become British prime minister"	-3
"California snowpack 202% of average for this time of year"	27
"Citadel adds traders to profit from stimulus shift"	-3
"Compost potatoes might be José Andrés’s ‘most insane recipe’ yet. Here’s what they taste like."	-10
"DIRECT HIT! Adam Baldwin drops the mother of ALL truth bombs on Pete Buttigieg for pushing ‘democratic capitalism’"	29
"Feeling marginalized by the California Democratic Party, black women push for more clout"	-6
"Gold futures give back much of their earlier gains, finish modestly higher"	5
